date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2022-02-24 18:30:00+00:00,3.0,32.2715,22.6215,36.516933,25.778084,0,0,43078.633,39802.76,9.05,9.05,0.0,0.0,0.0,0.0,0.0,,26.758923,17.64,342.20688,25.11,5.499688
2022-02-25 18:30:00+00:00,80.0,31.271502,22.3715,35.51865,25.358135,0,0,43100.46,39823.703,9.05,9.05,3.6999998,0.0,3.6999998,0.0,5.0,,21.434364,16.919998,311.29535,23.84,5.046833
2022-02-26 18:30:00+00:00,3.0,33.2215,22.171501,37.7571,25.21928,0,0,43122.332,40641.574,9.1,9.1,0.0,0.0,0.0,0.0,0.0,,25.842384,19.8,341.76987,25.17,5.6241207
2022-02-27 18:30:00+00:00,3.0,32.7715,21.8215,35.664757,23.955986,0,0,43144.234,40435.605,9.1,9.1,0.0,0.0,0.0,0.0,0.0,,27.276978,25.919998,346.0838,26.02,5.952846
2022-02-28 18:30:00+00:00,3.0,33.9715,21.3715,37.392918,23.107279,0,0,43166.145,37413.215,8.95,9.15,0.0,0.0,0.0,0.0,0.0,,34.62369,28.08,3.9666371,23.66,6.0808372
2022-03-01 18:30:00+00:00,3.0,32.8215,21.0715,36.035828,22.150372,0,0,43188.047,29733.047,7.4,9.1,0.0,0.0,0.0,0.0,0.0,,16.179987,18.72,33.609753,14.52,4.1062746
2022-03-02 18:30:00+00:00,3.0,34.7215,24.3215,38.24917,26.162508,0,0,43209.918,39564.133,8.8,9.15,0.0,0.0,0.0,0.0,0.0,,19.586117,26.28,39.686928,21.33,5.7420707
2022-03-03 18:30:00+00:00,3.0,32.1215,22.7215,34.943047,25.01042,0,0,43231.76,39956.04,9.1,9.15,0.0,0.0,0.0,0.0,0.0,,30.472675,30.960001,351.34015,23.89,5.697717
2022-03-04 18:30:00+00:00,3.0,31.671501,22.671501,33.964386,25.167482,0,0,43253.723,39979.188,8.8,9.2,0.0,0.0,0.0,0.0,0.0,,33.425762,35.28,346.97723,24.72,5.587319
2022-03-05 18:30:00+00:00,51.0,31.9715,21.8715,34.994762,24.304958,0,0,43275.86,40457.12,9.05,9.2,1.1,0.0,1.1,0.0,4.0,,31.353085,23.039999,342.82935,25.19,5.4119616
2022-03-06 18:30:00+00:00,3.0,31.9715,22.271502,36.116455,25.941265,0,0,43298.152,40481.45,9.0,9.2,0.0,0.0,0.0,0.0,0.0,,24.336637,14.759999,296.17844,23.76,4.9654846
2022-03-07 18:30:00+00:00,80.0,31.771502,22.8215,36.100952,26.338203,0,0,43320.586,39826.79,9.25,9.25,2.5,0.0,2.5,0.0,2.0,,24.933735,19.08,296.07224,26.1,5.4654474
2022-03-08 18:30:00+00:00,3.0,31.2215,22.8715,35.649296,26.714565,0,0,43343.145,40758.18,9.25,9.25,0.0,0.0,0.0,0.0,0.0,,25.721743,18.359999,293.6786,26.08,5.411121
2022-03-09 18:30:00+00:00,3.0,31.521502,22.7215,35.94433,26.358788,0,0,43365.81,40331.95,9.15,9.25,0.0,0.0,0.0,0.0,0.0,,23.377836,14.4,286.487,25.18,5.2235746
2022-03-10 18:30:00+00:00,55.0,31.921501,22.921501,35.874603,26.48586,0,0,43388.566,40358.74,9.15,9.3,2.1000001,0.0,2.1000001,0.0,5.0,,26.727423,19.44,281.55087,25.07,5.231166
2022-03-11 18:30:00+00:00,80.0,31.3215,22.6215,35.569477,26.168545,0,0,43411.402,40047.957,9.05,9.3,2.6000001,0.0,2.6000001,0.0,6.0,,22.79684,20.16,351.30655,24.57,5.132416
2022-03-12 18:30:00+00:00,80.0,33.1215,23.0715,37.69405,27.005484,0,0,43434.297,33213.445,9.1,9.35,3.3999999,0.0,3.3999999,0.0,4.0,,26.82906,19.44,318.96802,21.3,4.743172
2022-03-13 18:30:00+00:00,51.0,31.921501,23.521502,36.787693,27.550587,0,0,43457.24,39542.94,9.1,9.35,0.3,0.0,0.3,0.0,2.0,,21.068459,14.4,292.0113,23.56,5.198943
2022-03-14 18:30:00+00:00,51.0,31.7215,23.021502,35.344353,26.415747,0,0,43480.207,30592.31,7.7,9.35,0.8,0.0,0.8,0.0,4.0,,24.387178,22.319998,260.2001,16.44,3.822324
2022-03-15 18:30:00+00:00,51.0,31.5715,24.921501,35.12163,28.490356,0,0,43503.19,24996.375,8.75,9.35,0.1,0.0,0.1,0.0,1.0,,20.056877,19.44,293.1838,16.08,3.9502335
2022-03-16 18:30:00+00:00,81.0,31.4715,25.671501,35.19309,29.930622,0,0,43526.17,24683.83,9.1,9.4,16.5,0.29999992,16.199999,0.0,17.0,,22.065973,19.44,260.7618,17.6,4.08368
2022-03-17 18:30:00+00:00,80.0,31.521502,25.271502,35.851055,30.569149,0,0,43549.137,40554.086,9.35,9.35,5.1999993,0.0,5.1999993,0.0,13.0,,19.917469,18.72,249.95467,26.13,5.5375276
2022-03-18 18:30:00+00:00,81.0,31.021502,24.5715,35.211517,28.8068,0,0,43572.074,40693.67,9.35,9.35,11.400002,0.0,11.400002,0.0,19.0,,21.707731,19.8,250.69456,26.11,5.45255
2022-03-19 18:30:00+00:00,55.0,29.771502,24.9715,35.19898,29.756718,0,0,43594.953,40610.574,9.35,9.35,16.8,0.0,16.8,0.0,22.0,,19.45333,20.519999,259.90607,26.02,5.1169586
2022-03-20 18:30:00+00:00,51.0,30.921501,25.7215,36.362072,30.743073,0,0,43617.766,40749.52,9.35,9.35,2.8,0.0,2.8,0.0,17.0,,20.316889,17.64,256.80353,25.94,5.379304
2022-03-21 18:30:00+00:00,53.0,31.421501,25.5715,36.07276,29.992817,0,0,43640.5,40998.6,9.35,9.35,2.0,0.0,2.0,0.0,7.0,,20.163212,16.919998,253.71416,26.35,5.6370964
2022-03-22 18:30:00+00:00,3.0,32.1215,24.771502,36.076855,29.019623,0,0,43663.14,40362.426,9.4,9.4,0.0,0.0,0.0,0.0,0.0,,21.313093,16.919998,218.99474,23.36,5.331839
2022-03-23 18:30:00+00:00,51.0,31.271502,25.671501,35.208393,29.401707,0,0,43685.668,40831.586,9.35,9.4,0.8,0.0,0.8,0.0,6.0,,22.45315,14.04,236.96509,24.76,5.501406
2022-03-24 18:30:00+00:00,3.0,31.3715,23.3215,35.07484,26.406904,0,0,43708.242,40858.64,8.65,9.35,0.0,0.0,0.0,0.0,0.0,,24.514387,14.759999,206.91919,24.11,5.2977543
2022-03-25 18:30:00+00:00,55.0,32.4715,23.4715,36.867092,27.265005,0,0,43730.902,39121.656,8.8,9.4,3.2,0.100000024,3.1000001,0.0,5.0,,26.749235,18.72,192.70102,24.52,5.2048364
2022-03-26 18:30:00+00:00,51.0,32.6215,23.5715,37.54019,27.772755,0,0,43753.637,40584.4,8.6,9.4,0.70000005,0.0,0.70000005,0.0,3.0,,24.967499,17.64,208.61038,22.05,4.859935
2022-03-27 18:30:00+00:00,81.0,32.421497,23.921501,37.85767,28.029945,0,0,43776.43,40174.684,9.15,9.4,9.000001,0.0,9.000001,0.0,10.0,,20.617662,17.28,249.07532,23.96,5.236476
2022-03-28 18:30:00+00:00,81.0,32.421497,24.1215,37.987473,28.498535,0,0,43799.27,39572.367,8.9,9.4,12.900001,0.0,12.900001,0.0,11.0,,23.47741,18.72,195.71213,24.33,5.213229
2022-03-29 18:30:00+00:00,80.0,31.521502,24.021502,35.797493,28.198849,0,0,43822.137,40778.008,8.25,9.3,5.0,0.0,5.0,0.0,9.0,,21.533897,24.119999,184.6401,20.46,4.66491
2022-03-30 18:30:00+00:00,80.0,32.2215,23.921501,37.07445,27.64593,0,0,43845.02,40668.61,8.65,9.35,4.9,0.0,4.9,0.0,7.0,,23.263912,15.4800005,198.26897,25.17,5.372278
2022-03-31 18:30:00+00:00,53.0,31.7215,23.6215,36.41359,27.897606,0,0,43867.906,40777.016,9.1,9.35,4.6000004,0.0,4.6000004,0.0,9.0,,20.898613,19.44,193.33832,25.69,5.5377192
2022-04-01 18:30:00+00:00,80.0,31.421501,23.521502,35.86738,27.448006,0,0,43890.773,40668.1,9.05,9.35,9.099999,0.0,9.099999,0.0,12.0,,19.08,12.599999,201.57658,25.98,5.4461193
2022-04-02 18:30:00+00:00,55.0,31.6215,24.3215,36.411026,28.6307,0,0,43913.61,36093.8,9.05,9.35,5.3,0.0,5.3,0.0,12.0,,19.513195,15.4800005,197.63933,22.4,4.933033
2022-04-03 18:30:00+00:00,80.0,31.421501,24.1215,36.910217,27.350245,0,0,43936.4,40667.68,8.65,9.3,8.299999,0.0,8.299999,0.0,8.0,,18.532135,20.16,172.66048,25.21,5.4181495
2022-04-04 18:30:00+00:00,51.0,29.6215,23.921501,33.236366,26.560812,0,0,43959.133,19316.926,4.1,9.35,0.6,0.1,0.5,0.0,4.0,,13.276144,16.199999,121.83891,8.06,2.1027792
2022-04-05 18:30:00+00:00,81.0,31.3215,23.2215,36.606586,25.504707,0,0,43981.78,37476.406,9.3,9.3,8.9,1.1999999,7.7,0.0,8.0,,21.794127,30.599998,177.28453,22.99,5.080245
2022-04-06 18:30:00+00:00,80.0,31.6215,23.021502,36.677704,25.726372,0,0,44004.336,37389.27,9.35,9.35,3.3000002,0.0,3.3000002,0.0,5.0,,21.24,21.96,269.70148,23.54,5.053079
2022-04-07 18:30:00+00:00,81.0,31.521502,24.1215,36.178402,28.625233,0,0,44026.78,31678.32,8.85,9.35,7.7999997,0.0,7.8999996,0.0,6.0,,17.643673,16.199999,222.5104,20.05,4.3937726
2022-04-08 18:30:00+00:00,80.0,31.1215,24.3215,35.865223,27.821404,0,0,44049.1,40346.117,9.05,9.35,2.8,0.0,2.8,0.0,7.0,,20.570463,18.72,256.10876,24.82,5.260305
2022-04-09 18:30:00+00:00,80.0,30.3215,24.2215,34.362865,28.455605,0,0,44071.277,40239.78,9.3,9.3,3.3,0.0,3.3,0.0,6.0,,21.96,19.08,292.79056,24.7,4.9977117
2022-04-10 18:30:00+00:00,55.0,31.021502,24.3215,36.23025,28.18808,0,0,44093.29,40453.934,9.2,9.3,1.1,0.0,1.1,0.0,2.0,,18.998314,15.84,268.9439,24.72,5.2200856
2022-04-11 18:30:00+00:00,80.0,31.3215,24.8215,36.32164,28.980186,0,0,44115.125,39600.0,9.25,9.25,6.4999995,0.1999999,6.3,0.0,8.0,,19.386591,16.56,191.30988,23.95,5.0534043
2022-04-12 18:30:00+00:00,81.0,31.3215,24.1215,35.574863,28.182846,0,0,44136.77,39815.984,8.45,9.3,8.099999,0.0,8.099999,0.0,14.0,,24.703976,22.68,174.05739,21.74,4.76803
2022-04-13 18:30:00+00:00,80.0,31.7215,24.8215,36.32894,29.007835,0,0,44158.37,40561.73,9.3,9.3,3.5,0.0,3.5,0.0,10.0,,22.97522,21.24,186.12526,25.32,5.5283375
2022-04-14 18:30:00+00:00,51.0,32.1215,25.1215,37.034496,29.44896,0,0,44179.977,40668.406,8.5,9.3,0.2,0.0,0.2,0.0,2.0,,17.610588,18.0,184.59175,24.17,5.4068737
2022-04-15 18:30:00+00:00,3.0,32.1215,24.921501,37.243233,29.248524,0,0,44201.56,40456.42,9.25,9.25,0.0,0.0,0.0,0.0,0.0,,21.710716,19.08,192.03835,25.91,5.612161
2022-04-16 18:30:00+00:00,53.0,31.6215,25.2215,36.58306,29.407162,0,0,44223.113,40456.996,9.15,9.2,1.6,0.0,1.6999999,0.0,4.0,,21.897945,16.56,202.14525,25.46,5.4537225
2022-04-17 18:30:00+00:00,55.0,31.421501,25.6215,36.263683,30.503368,0,0,44244.613,40457.594,9.05,9.2,4.5,0.0,4.5,0.0,11.0,,19.083395,15.4800005,237.99466,25.33,5.434256
2022-04-18 18:30:00+00:00,51.0,31.421501,26.2215,36.39231,31.077702,0,0,44266.055,40246.43,8.4,9.15,2.4,0.0,2.4,0.0,13.0,,19.493261,17.64,247.38872,23.31,5.041662
2022-04-19 18:30:00+00:00,80.0,31.7215,25.6215,37.575233,30.485374,0,0,44287.418,40353.05,8.85,9.1,4.7000003,0.0,4.7000003,0.0,10.0,,19.35314,15.119999,229.79019,24.45,5.168462
2022-04-20 18:30:00+00:00,81.0,31.6215,24.8215,37.277916,29.331738,0,0,44308.684,40353.793,8.5,9.1,9.799999,0.0,9.799999,0.0,11.0,,17.713316,19.8,180.28549,25.03,5.377871
2022-04-21 18:30:00+00:00,80.0,31.8215,24.2215,37.553074,28.605972,0,0,44329.836,38626.984,8.85,9.15,6.0999994,0.20000002,6.0,0.0,10.0,,17.906157,19.08,178.14046,24.42,5.260232
2022-04-22 18:30:00+00:00,53.0,31.6215,24.1215,36.916996,27.941303,0,0,44350.86,40460.992,9.15,9.15,0.5,0.0,0.5,0.0,1.0,,17.873556,11.5199995,237.66246,25.81,5.357869
2022-04-23 18:30:00+00:00,51.0,31.7215,25.2215,36.91555,30.324108,0,0,44371.74,39722.402,9.15,9.2,0.1,0.0,0.1,0.0,1.0,,21.129883,14.4,299.08493,24.99,5.2791
2022-04-24 18:30:00+00:00,81.0,31.7215,25.3215,37.38786,29.687073,0,0,44392.457,34875.438,8.3,9.1,10.9,1.7,9.2,0.0,9.0,,14.84318,15.119999,186.54619,18.89,4.1480865
2022-04-25 18:30:00+00:00,53.0,32.0215,24.6215,38.18603,28.694511,0,0,44412.984,38380.633,8.7,9.1,2.2,0.0,2.2,0.0,6.0,,15.034041,10.440001,207.22539,24.43,5.2932534
2022-04-26 18:30:00+00:00,53.0,32.2215,25.3215,38.46522,29.928421,0,0,44433.316,39611.805,8.5,9.1,2.0,0.1,1.9000001,0.0,7.0,,19.966211,13.32,198.60016,22.9,5.05862
2022-04-27 18:30:00+00:00,81.0,32.2215,25.6215,37.76963,30.296432,0,0,44453.43,34916.785,8.5,9.05,7.0,0.29999992,6.7,0.0,14.0,,18.278645,12.24,184.06076,18.77,4.2864666
2022-04-28 18:30:00+00:00,51.0,32.0215,24.421501,37.989285,28.401901,0,0,44473.31,40051.473,9.1,9.15,0.6,0.0,0.6,0.0,3.0,,18.448023,16.919998,217.50723,25.6,5.5412655
2022-04-29 18:30:00+00:00,80.0,31.921501,26.7215,37.394,32.09269,0,0,44492.93,40473.37,8.6,9.05,7.8999987,0.0,7.8999987,0.0,18.0,,20.008356,17.28,248.96237,24.54,5.2678676
2022-04-30 18:30:00+00:00,80.0,31.2215,26.2215,36.542763,31.40258,0,0,44512.277,40049.26,8.6,9.0,16.499998,0.0,16.499998,0.0,24.0,,19.813087,21.24,247.61981,22.36,4.8099484
2022-05-01 18:30:00+00:00,81.0,31.3215,26.1215,36.99595,31.31966,0,0,44531.332,40257.51,9.0,9.05,27.199995,0.0,27.199995,0.0,24.0,,20.275383,21.599998,259.85452,24.77,5.189448
2022-05-02 18:30:00+00:00,81.0,32.0215,26.421501,37.95031,31.956997,0,0,44550.074,40364.49,8.8,9.0,9.2,0.0,9.3,0.0,16.0,,19.06301,13.679999,246.82828,22.5,4.818869
2022-05-03 18:30:00+00:00,80.0,31.521502,26.421501,36.99743,31.692287,0,0,44568.64,40365.527,8.8,9.0,9.800002,0.100000024,9.700002,0.0,18.0,,18.374111,18.72,243.33504,24.76,5.2114162
2022-05-04 18:30:00+00:00,80.0,31.021502,26.3215,36.707954,31.418854,0,0,44587.082,40366.61,8.2,8.95,14.4,0.0,14.4,0.0,22.0,,16.676977,16.199999,249.0595,23.33,4.8942065
2022-05-05 18:30:00+00:00,81.0,29.7215,25.8215,34.653927,30.663246,0,0,44605.367,38664.402,7.0,8.9,25.600002,0.0,25.600002,0.0,19.0,,15.856356,16.919998,254.63731,16.12,3.5966487
2022-05-06 18:30:00+00:00,53.0,30.921501,27.021502,36.255257,31.918251,0,0,44623.484,40368.848,8.7,8.9,2.4999998,0.19999999,2.3,0.0,9.0,,21.566975,20.16,264.02963,24.94,5.2729073
2022-05-07 18:30:00+00:00,80.0,30.921501,27.3215,35.29273,32.087864,0,0,44641.42,36781.152,7.05,8.9,12.200001,0.0,12.200001,0.0,19.0,,22.314192,23.759998,254.0384,14.65,3.5307333
2022-05-08 18:30:00+00:00,80.0,31.1215,27.6215,35.633797,31.468945,0,0,44659.164,40218.37,8.55,8.9,24.499998,0.099999905,24.499998,0.0,22.0,,26.882141,28.8,242.6077,23.28,5.209946
2022-05-09 18:30:00+00:00,81.0,30.3215,27.421501,34.124313,29.887264,0,0,44676.688,40433.2,7.8,8.85,43.899998,0.0,43.899998,0.0,24.0,,29.533169,37.44,253.10567,19.34,4.6117907
2022-05-10 18:30:00+00:00,81.0,30.8215,27.2215,34.914536,29.558834,0,0,44693.977,40481.215,8.6,8.9,21.4,0.1,21.3,0.0,18.0,,29.215502,40.32,243.54416,23.73,5.372233
2022-05-11 18:30:00+00:00,81.0,29.921501,25.7215,34.41605,28.89252,0,0,44711.016,40434.426,8.8,8.85,31.600002,0.099999905,31.500004,0.0,24.0,,26.712873,35.28,229.01135,24.35,5.0659056
2022-05-12 18:30:00+00:00,80.0,29.2215,26.7215,32.787285,29.232094,0,0,44727.79,34700.188,6.95,8.8,34.4,0.0,34.4,0.0,24.0,,26.089447,34.92,237.65576,18.08,4.224306
2022-05-13 18:30:00+00:00,81.0,26.8215,24.521502,29.513042,25.699844,0,0,44744.277,351.78726,2.0,8.65,108.5,56.0,52.500004,0.0,24.0,,32.361977,46.44,235.66449,2.29,1.1674354
2022-05-14 18:30:00+00:00,81.0,29.2215,24.7215,32.99166,27.321695,0,0,44760.457,29075.19,7.95,8.8,45.100002,11.6,33.5,0.0,24.0,,26.368616,38.16,239.6467,17.46,3.7419643
2022-05-15 18:30:00+00:00,81.0,29.521502,25.2215,33.95996,29.057468,0,0,44776.32,40270.59,8.75,8.8,39.7,0.0,39.8,0.0,24.0,,26.121714,34.56,226.71487,24.6,4.98786
2022-05-16 18:30:00+00:00,81.0,29.421501,26.2215,33.5376,28.500568,0,0,44791.844,40438.516,8.65,8.75,37.8,0.0,37.8,0.0,24.0,,28.883131,37.079998,208.6951,23.67,4.887461
2022-05-17 18:30:00+00:00,80.0,29.2215,26.021502,32.386887,28.262035,0,0,44807.008,40382.117,8.4,8.65,31.6,0.0,31.6,0.0,24.0,,32.056175,36.719997,209.50975,24.36,4.901811
2022-05-18 18:30:00+00:00,80.0,29.921501,25.2215,33.987656,28.779068,0,0,44821.793,40383.324,8.75,8.75,21.0,0.0,21.0,0.0,24.0,,29.462873,34.2,207.15411,24.82,5.0258517
2022-05-19 18:30:00+00:00,80.0,30.1215,24.921501,35.23129,29.051586,0,0,44836.18,40441.637,8.7,8.7,15.699999,0.0,15.699999,0.0,23.0,,22.183128,24.119999,208.68303,24.5,4.839207
2022-05-20 18:30:00+00:00,80.0,29.7215,24.8215,34.70447,29.257572,0,0,44850.152,40553.566,8.65,8.65,16.400003,0.0,16.400003,0.0,22.0,,22.691423,23.759998,221.73459,24.63,4.782167
2022-05-21 18:30:00+00:00,55.0,29.921501,25.8215,34.68308,29.93079,0,0,44863.69,40629.094,8.65,8.65,8.299999,0.0,8.299999,0.0,23.0,,24.482647,27.72,242.38058,24.84,5.03364
2022-05-22 18:30:00+00:00,81.0,29.921501,25.7215,34.87011,30.325542,0,0,44876.777,39253.973,8.3,8.65,17.1,0.0,17.1,0.0,21.0,,22.057161,25.919998,237.03188,22.77,4.670218
2022-05-23 18:30:00+00:00,81.0,29.021502,24.8215,33.183308,28.238865,0,0,44889.516,39145.426,7.9,8.6,68.6,0.9000001,67.7,0.0,24.0,,20.592503,23.759998,223.54037,19.36,4.056761
2022-05-24 18:30:00+00:00,80.0,29.521502,24.521502,34.111126,28.559052,0,0,44901.94,38666.875,7.6,8.55,8.499999,0.0,8.499999,0.0,16.0,,20.991426,19.8,199.84947,19.4,4.0386853
2022-05-25 18:30:00+00:00,80.0,29.1215,24.921501,33.29262,29.34813,0,0,44914.027,40503.918,7.45,8.6,30.800001,0.100000024,30.7,0.0,24.0,,21.028437,20.519999,204.7985,21.31,4.252691
2022-05-26 18:30:00+00:00,81.0,29.3215,24.6215,34.152916,28.85537,0,0,44925.78,40563.81,8.25,8.6,65.2,0.0,65.299995,0.0,24.0,,20.456745,21.599998,231.47067,23.32,4.6563716
2022-05-27 18:30:00+00:00,81.0,28.921501,24.421501,33.847527,28.93047,0,0,44937.176,40565.74,8.45,8.55,48.7,0.0,48.7,0.0,24.0,,21.479664,26.28,225.12779,24.26,4.735183
2022-05-28 18:30:00+00:00,81.0,29.3215,23.921501,33.822304,28.268253,0,0,44948.207,36864.68,8.6,8.6,42.100002,0.0,42.100002,0.0,24.0,,21.915691,24.119999,203.93182,16.55,3.363198
2022-05-29 18:30:00+00:00,81.0,29.1215,24.421501,33.022778,28.7986,0,0,44958.863,40024.188,8.45,8.55,49.399998,0.0,49.399998,0.0,24.0,,24.798225,27.72,216.99828,22.1,4.385989
2022-05-30 18:30:00+00:00,81.0,27.2215,25.2215,29.296833,26.534803,0,0,44969.13,29511.385,4.95,8.5,46.3,0.100000024,46.199997,0.0,22.0,,31.062386,39.6,229.56975,11.19,2.8070548
2022-05-31 18:30:00+00:00,81.0,28.2215,25.6215,31.32655,28.633026,0,0,44978.99,19226.648,3.9,8.5,47.1,0.0,47.1,0.0,23.0,,25.862436,34.56,249.12387,8.4,2.5575082
2022-06-01 18:30:00+00:00,81.0,29.3215,25.6215,33.82109,28.866127,0,0,44988.438,39994.727,8.55,8.55,28.099998,0.0,28.099998,0.0,23.0,,25.600533,30.239998,239.96915,23.99,4.8290324
2022-06-02 18:30:00+00:00,81.0,29.021502,25.921501,32.925182,28.690834,0,0,44997.46,39117.63,6.95,8.5,50.400005,0.0,50.400005,0.0,24.0,,23.068108,27.359999,239.58049,16.73,3.7577178
2022-06-03 18:30:00+00:00,80.0,29.2215,25.2215,33.40615,29.050037,0,0,45006.047,40632.652,8.0,8.45,16.099998,0.0,16.099998,0.0,24.0,,23.47741,23.039999,219.77666,21.97,4.3615656
2022-06-04 18:30:00+00:00,55.0,29.6215,24.8215,33.917572,28.460426,0,0,45014.18,40068.594,8.25,8.5,5.0,0.0,5.0,0.0,15.0,,20.898613,21.96,202.62448,23.15,4.7058196
2022-06-05 18:30:00+00:00,80.0,29.1215,24.1215,33.41486,28.174374,0,0,45021.85,39491.758,7.85,8.5,23.699999,0.0,23.699999,0.0,24.0,,19.881649,20.880001,209.3015,19.71,3.9360983
2022-06-06 18:30:00+00:00,80.0,28.921501,24.021502,33.81581,28.272102,0,0,45029.047,36739.46,7.65,8.5,20.6,0.0,20.6,0.0,23.0,,19.694992,20.880001,212.49521,16.92,3.4263577
2022-06-07 18:30:00+00:00,80.0,29.6215,24.6215,33.866447,28.662415,0,0,45035.76,40943.34,8.1,8.5,8.400001,0.0,8.400001,0.0,15.0,,20.771093,21.599998,224.62433,22.11,4.5320964
2022-06-08 18:30:00+00:00,81.0,28.8215,24.8215,33.407207,28.66811,0,0,45041.97,37810.348,7.95,8.45,45.0,0.0,45.0,0.0,24.0,,20.240198,22.319998,223.34363,20.45,4.1913147
2022-06-09 18:30:00+00:00,81.0,29.521502,25.3215,34.069237,28.74672,0,0,45047.67,40948.9,8.3,8.45,26.800001,0.0,26.800001,0.0,18.0,,20.466246,21.599998,218.84862,23.75,4.935163
2022-06-10 18:30:00+00:00,80.0,29.421501,24.8215,33.706753,28.483543,0,0,45052.85,40040.402,7.25,8.45,18.400002,0.0,18.400002,0.0,19.0,,19.881649,20.16,226.6175,19.73,4.1236444
2022-06-11 18:30:00+00:00,81.0,29.3215,25.1215,33.63387,29.641983,0,0,45057.504,40658.633,6.1,8.45,29.2,0.0,29.2,0.0,23.0,,16.92383,17.28,232.55237,16.63,3.5138671
2022-06-12 18:30:00+00:00,80.0,29.921501,25.6215,35.49216,30.07262,0,0,45061.652,41010.598,8.5,8.5,11.500001,0.0,11.500001,0.0,10.0,,15.827721,17.64,246.74739,24.16,4.9907928
2022-06-13 18:30:00+00:00,55.0,30.2215,25.8215,35.491302,30.282078,0,0,45065.316,39791.61,7.65,8.45,8.099999,0.0,8.099999,0.0,20.0,,18.782204,19.08,249.67159,20.7,4.4253654
2022-06-14 18:30:00+00:00,81.0,29.421501,25.8215,33.92916,29.75021,0,0,45068.5,37822.07,7.5,8.45,28.7,0.0,28.7,0.0,24.0,,21.749481,26.64,256.82742,20.34,4.4511194
2022-06-15 18:30:00+00:00,81.0,28.3715,25.021502,32.653343,28.93114,0,0,45071.2,11292.832,4.45,8.4,19.7,1.3000001,18.400002,0.0,20.0,,18.971008,24.84,240.22415,5.79,1.7863921
2022-06-16 18:30:00+00:00,80.0,29.2215,24.021502,33.38453,28.362823,0,0,45073.41,37888.46,6.05,8.45,13.999999,0.0,13.999999,0.0,17.0,,16.610792,15.84,200.4496,15.67,3.4561176
2022-06-17 18:30:00+00:00,80.0,28.021502,23.921501,32.666523,27.776909,0,0,45075.137,22210.186,5.1,8.4,11.300001,1.4,9.900001,0.0,11.0,,12.6462,17.64,192.24324,9.73,2.2373564
2022-06-18 18:30:00+00:00,80.0,30.1215,24.921501,35.16663,29.34475,0,0,45076.38,41017.414,8.45,8.45,8.299999,0.0,8.299999,0.0,12.0,,15.034041,15.4800005,232.66037,24.23,4.981998
2022-06-19 18:30:00+00:00,81.0,29.421501,25.421501,34.5294,29.819748,0,0,45077.137,40908.605,8.2,8.4,32.4,0.0,32.4,0.0,23.0,,18.86139,18.359999,243.56175,23.28,4.64879
2022-06-20 18:30:00+00:00,81.0,29.421501,24.921501,33.64938,29.570503,0,0,45077.414,41035.633,8.0,8.4,36.399998,0.0,36.499996,0.0,24.0,,22.89611,24.119999,245.50401,21.38,4.428803
2022-06-21 18:30:00+00:00,80.0,29.8215,25.271502,34.616253,29.285843,0,0,45077.21,41038.207,8.3,8.4,14.700003,0.0,14.700003,0.0,20.0,,19.93048,23.039999,238.43362,23.54,4.910046
2022-06-22 18:30:00+00:00,80.0,30.021502,24.7215,34.958588,28.774368,0,0,45076.52,41147.824,8.45,8.45,11.1,0.0,11.1,0.0,16.0,,18.218275,20.16,216.23451,23.42,4.8680277
2022-06-23 18:30:00+00:00,81.0,29.2215,25.021502,32.720463,29.837498,0,0,45075.355,40740.215,6.45,8.4,35.399998,0.0,35.399998,0.0,24.0,,23.219301,28.8,242.59045,17.7,3.7682219
2022-06-24 18:30:00+00:00,80.0,29.521502,26.3215,34.069054,29.639477,0,0,45073.703,41150.227,8.35,8.45,16.0,0.0,16.0,0.0,20.0,,25.050413,30.599998,254.80415,23.81,5.01605
2022-06-25 18:30:00+00:00,53.0,30.1215,26.521502,34.995773,30.115265,0,0,45071.582,41530.84,8.4,8.4,2.1999998,0.0,2.1999998,0.0,9.0,,22.530937,28.8,249.09517,21.36,4.752168
2022-06-26 18:30:00+00:00,80.0,29.921501,25.421501,34.971252,29.563309,0,0,45068.98,41405.734,8.4,8.4,6.1000004,0.0,6.1000004,0.0,14.0,,19.813087,24.84,246.95683,24.57,4.986402
2022-06-27 18:30:00+00:00,80.0,29.521502,25.6215,33.793083,29.343578,0,0,45065.906,41406.97,8.15,8.4,17.899998,0.0,17.899998,0.0,23.0,,20.883104,28.08,261.81265,21.54,4.5153403
2022-06-28 18:30:00+00:00,81.0,29.7215,26.521502,33.988373,29.70338,0,0,45062.36,41280.566,8.4,8.4,24.500002,0.0,24.500002,0.0,24.0,,25.6233,33.48,261.92538,24.23,5.1342535
2022-06-29 18:30:00+00:00,81.0,29.021502,26.521502,31.9534,29.601585,0,0,45058.344,41408.824,8.05,8.35,28.100004,0.0,28.100004,0.0,19.0,,33.96233,41.039997,268.08173,22.63,4.650751
